Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_STATE,Geo_COUNTY,Geo_TRACT,SE_A03001B_001,SE_A03001B_002,SE_A03001B_003,SE_A03001B_004,SE_A03001B_005,SE_A03001B_006,SE_A03001B_007,SE_A03001B_008,SE_A03001B_009,SE_A03001B_010,SE_A14016_001,SE_B18002_001,SE_B18002_002,SE_B18002_003,SE_B13004_001,SE_B13004_002,SE_B13004_003,SE_B13004_004,SE_B13004_005
06037117408,14000US06037117408,Census Tract 1174.08,"Census Tract 1174.08, Los Angeles County, California",ca,140,0,ACSSF,3993,06,037,117408,705,235,75,0,47,0,343,5,36,547,29150,705,194,333,3333,1324,921,2245,1088
06037117510,14000US06037117510,Census Tract 1175.10,"Census Tract 1175.10, Los Angeles County, California",ca,140,0,ACSSF,3994,06,037,117510,851,240,26,0,82,0,503,0,84,659,36250,851,237,376,4322,1245,1716,2961,1361
06037117520,14000US06037117520,Census Tract 1175.20,"Census Tract 1175.20, Los Angeles County, California",ca,140,0,ACSSF,3995,06,037,117520,874,233,108,0,44,0,483,6,27,700,33702,874,192,391,4100,1456,1480,2936,1164
06037117530,14000US06037117530,Census Tract 1175.30,"Census Tract 1175.30, Los Angeles County, California",ca,140,0,ACSSF,3996,06,037,117530,1279,480,0,0,237,10,543,9,125,907,45258,1279,358,406,6836,1612,2308,3920,2916
06037119001,14000US06037119001,Census Tract 1190.01,"Census Tract 1190.01, Los Angeles County, California",ca,140,0,ACSSF,3997,06,037,119001,210,92,0,0,34,0,77,7,5,164,58095,210,41,85,4329,574,573,1147,3182
06037119002,14000US06037119002,Census Tract 1190.02,"Census Tract 1190.02, Los Angeles County, California",ca,140,0,ACSSF,3998,06,037,119002,504,219,34,0,145,0,106,0,0,325,65156,504,50,155,7960,536,1526,2062,5898
06037119201,14000US06037119201,Census Tract 1192.01,"Census Tract 1192.01, Los Angeles County, California",ca,140,0,ACSSF,3999,06,037,119201,222,175,0,0,0,0,47,0,29,193,37813,222,44,103,4260,804,749,1553,2707
06037119202,14000US06037119202,Census Tract 1192.02,"Census Tract 1192.02, Los Angeles County, California",ca,140,0,ACSSF,4000,06,037,119202,272,104,13,0,24,0,131,0,19,225,41736,272,89,106,4715,483,1382,1865,2850
06037119310,14000US06037119310,Census Tract 1193.10,"Census Tract 1193.10, Los Angeles County, California",ca,140,0,ACSSF,4001,06,037,119310,663,370,58,24,105,0,106,0,90,404,35625,663,276,218,3939,721,1398,2119,1820
06037119320,14000US06037119320,Census Tract 1193.20,"Census Tract 1193.20, Los Angeles County, California",ca,140,0,ACSSF,4002,06,037,119320,872,269,66,0,142,0,385,10,54,618,54500,872,184,298,4761,1014,1341,2355,2406
06037119340,14000US06037119340,Census Tract 1193.40,"Census Tract 1193.40, Los Angeles County, California",ca,140,0,ACSSF,4003,06,037,119340,987,442,54,4,16,0,471,0,5,916,29769,987,261,429,4032,1760,1340,3100,932
06037119341,14000US06037119341,Census Tract 1193.41,"Census Tract 1193.41, Los Angeles County, California",ca,140,0,ACSSF,4004,06,037,119341,534,248,12,0,76,0,192,6,81,359,32463,534,217,116,2877,420,1010,1430,1447
06037119342,14000US06037119342,Census Tract 1193.42,"Census Tract 1193.42, Los Angeles County, California",ca,140,0,ACSSF,4005,06,037,119342,447,249,15,0,16,0,162,5,35,381,46458,447,199,141,3092,531,1041,1572,1520
06037119400,14000US06037119400,Census Tract 1194,"Census Tract 1194, Los Angeles County, California",ca,140,0,ACSSF,4006,06,037,119400,230,153,0,0,18,0,59,0,32,180,42283,230,38,111,5405,523,1231,1754,3651
06037119700,14000US06037119700,Census Tract 1197,"Census Tract 1197, Los Angeles County, California",ca,140,0,ACSSF,4007,06,037,119700,216,137,0,0,50,0,29,0,63,103,28640,216,32,101,5059,468,854,1322,3737
06037119800,14000US06037119800,Census Tract 1198,"Census Tract 1198, Los Angeles County, California",ca,140,0,ACSSF,4008,06,037,119800,330,193,0,0,51,0,78,8,17,262,40143,330,89,141,6103,526,1171,1697,4406
06037119900,14000US06037119900,Census Tract 1199,"Census Tract 1199, Los Angeles County, California",ca,140,0,ACSSF,4009,06,037,119900,238,130,0,0,34,0,74,0,12,192,49271,238,33,50,4975,479,1063,1542,3433
06037120010,14000US06037120010,Census Tract 1200.10,"Census Tract 1200.10, Los Angeles County, California",ca,140,0,ACSSF,4010,06,037,120010,345,137,11,0,26,0,154,17,27,285,35197,345,113,161,2697,417,927,1344,1353
06037120020,14000US06037120020,Census Tract 1200.20,"Census Tract 1200.20, Los Angeles County, California",ca,140,0,ACSSF,4011,06,037,120020,946,365,37,0,195,0,349,0,65,661,30806,946,228,342,3853,1184,1331,2515,1338
06037120030,14000US06037120030,Census Tract 1200.30,"Census Tract 1200.30, Los Angeles County, California",ca,140,0,ACSSF,4012,06,037,120030,681,239,26,0,16,0,400,0,34,605,26807,681,138,289,2683,968,800,1768,915
06037120103,14000US06037120103,Census Tract 1201.03,"Census Tract 1201.03, Los Angeles County, California",ca,140,0,ACSSF,4013,06,037,120103,783,291,39,0,33,0,420,0,14,697,27271,783,182,417,3344,1588,1045,2633,711
06037120104,14000US06037120104,Census Tract 1201.04,"Census Tract 1201.04, Los Angeles County, California",ca,140,0,ACSSF,4014,06,037,120104,676,255,104,5,98,10,184,20,123,330,32596,676,207,295,2236,637,697,1334,902
06037120105,14000US06037120105,Census Tract 1201.05,"Census Tract 1201.05, Los Angeles County, California",ca,140,0,ACSSF,4015,06,037,120105,630,255,37,0,74,0,254,10,60,459,25217,630,176,232,2868,795,1059,1854,1014
06037120106,14000US06037120106,Census Tract 1201.06,"Census Tract 1201.06, Los Angeles County, California",ca,140,0,ACSSF,4016,06,037,120106,1060,433,71,0,53,0,490,13,8,928,31563,1060,344,365,4448,1549,1907,3456,992
06037120107,14000US06037120107,Census Tract 1201.07,"Census Tract 1201.07, Los Angeles County, California",ca,140,0,ACSSF,4017,06,037,120107,992,370,50,6,52,0,494,20,55,825,26379,992,243,496,3666,1685,1158,2843,823
06037120108,14000US06037120108,Census Tract 1201.08,"Census Tract 1201.08, Los Angeles County, California",ca,140,0,ACSSF,4018,06,037,120108,994,533,0,27,30,0,404,0,155,816,30488,994,281,326,4702,1533,1442,2975,1727
06037120300,14000US06037120300,Census Tract 1203,"Census Tract 1203, Los Angeles County, California",ca,140,0,ACSSF,4019,06,037,120300,357,96,0,0,111,11,139,0,64,171,50134,357,73,122,5190,606,984,1590,3600
06037120400,14000US06037120400,Census Tract 1204,"Census Tract 1204, Los Angeles County, California",ca,140,0,ACSSF,4020,06,037,120400,1453,608,132,0,271,0,388,54,306,703,45335,1453,460,481,6629,871,1907,2778,3851
06037121010,14000US06037121010,Census Tract 1210.10,"Census Tract 1210.10, Los Angeles County, California",ca,140,0,ACSSF,4021,06,037,121010,361,125,0,8,36,0,192,0,91,234,39261,361,60,175,4901,830,1056,1886,3015
06037121020,14000US06037121020,Census Tract 1210.20,"Census Tract 1210.20, Los Angeles County, California",ca,140,0,ACSSF,4022,06,037,121020,570,314,33,0,54,0,163,6,133,369,48788,570,178,140,3578,563,691,1254,2324
06037121101,14000US06037121101,Census Tract 1211.01,"Census Tract 1211.01, Los Angeles County, California",ca,140,0,ACSSF,4023,06,037,121101,523,314,27,0,59,0,105,18,122,309,43309,523,111,154,2891,533,572,1105,1786
06037121102,14000US06037121102,Census Tract 1211.02,"Census Tract 1211.02, Los Angeles County, California",ca,140,0,ACSSF,4024,06,037,121102,285,243,0,0,0,0,35,7,135,150,36118,285,37,118,2695,432,1067,1499,1196
06037121210,14000US06037121210,Census Tract 1212.10,"Census Tract 1212.10, Los Angeles County, California",ca,140,0,ACSSF,4025,06,037,121210,291,124,0,0,88,0,58,21,43,151,37448,291,96,71,2927,294,661,955,1972
06037121221,14000US06037121221,Census Tract 1212.21,"Census Tract 1212.21, Los Angeles County, California",ca,140,0,ACSSF,4026,06,037,121221,186,141,0,0,0,0,41,4,31,151,46528,186,23,61,2402,267,630,897,1505
06037121222,14000US06037121222,Census Tract 1212.22,"Census Tract 1212.22, Los Angeles County, California",ca,140,0,ACSSF,4027,06,037,121222,839,628,21,0,33,0,145,12,37,748,40168,839,193,328,5378,1487,1759,3246,2132
06037121600,14000US06037121600,Census Tract 1216,"Census Tract 1216, Los Angeles County, California",ca,140,0,ACSSF,4028,06,037,121600,219,161,0,0,18,0,40,0,124,77,52375,219,10,88,2527,198,311,509,2018
06037121801,14000US06037121801,Census Tract 1218.01,"Census Tract 1218.01, Los Angeles County, California",ca,140,0,ACSSF,4029,06,037,121801,778,436,85,0,32,0,205,20,247,403,26888,778,213,325,2969,627,1048,1675,1294
06037121802,14000US06037121802,Census Tract 1218.02,"Census Tract 1218.02, Los Angeles County, California",ca,140,0,ACSSF,4030,06,037,121802,166,91,8,0,12,0,55,0,70,76,53214,166,18,75,3227,654,815,1469,1758
06037121900,14000US06037121900,Census Tract 1219,"Census Tract 1219, Los Angeles County, California",ca,140,0,ACSSF,4031,06,037,121900,364,270,19,0,0,0,48,27,118,227,36852,364,68,199,3604,760,828,1588,2016
06037122000,14000US06037122000,Census Tract 1220,"Census Tract 1220, Los Angeles County, California",ca,140,0,ACSSF,4032,06,037,122000,601,362,53,0,92,0,94,0,217,239,58427,601,172,178,6287,541,1777,2318,3969
06037122120,14000US06037122120,Census Tract 1221.20,"Census Tract 1221.20, Los Angeles County, California",ca,140,0,ACSSF,4033,06,037,122120,513,345,0,0,36,0,121,11,37,471,40188,513,113,225,4616,941,1155,2096,2520
06037122121,14000US06037122121,Census Tract 1221.21,"Census Tract 1221.21, Los Angeles County, California",ca,140,0,ACSSF,4034,06,037,122121,374,276,29,0,4,0,60,5,80,263,32411,374,148,114,2593,324,784,1108,1485
06037122122,14000US06037122122,Census Tract 1221.22,"Census Tract 1221.22, Los Angeles County, California",ca,140,0,ACSSF,4035,06,037,122122,453,322,4,0,0,0,127,0,64,389,34728,453,175,157,2649,513,1155,1668,981
06037122200,14000US06037122200,Census Tract 1222,"Census Tract 1222, Los Angeles County, California",ca,140,0,ACSSF,4036,06,037,122200,452,376,0,0,9,0,59,8,63,372,39500,452,131,186,3739,598,1069,1667,2072
06037122410,14000US06037122410,Census Tract 1224.10,"Census Tract 1224.10, Los Angeles County, California",ca,140,0,ACSSF,4037,06,037,122410,984,606,49,49,9,0,271,0,195,731,28889,984,206,421,3475,1070,1266,2336,1139
06037122420,14000US06037122420,Census Tract 1224.20,"Census Tract 1224.20, Los Angeles County, California",ca,140,0,ACSSF,4038,06,037,122420,919,495,18,0,65,0,334,7,193,643,34803,919,299,341,4373,600,1479,2079,2294
06037123010,14000US06037123010,Census Tract 1230.10,"Census Tract 1230.10, Los Angeles County, California",ca,140,0,ACSSF,4039,06,037,123010,706,566,55,0,0,0,81,4,86,572,24693,706,134,406,3942,1226,1334,2560,1382
06037123020,14000US06037123020,Census Tract 1230.20,"Census Tract 1230.20, Los Angeles County, California",ca,140,0,ACSSF,4040,06,037,123020,312,217,0,3,16,0,70,6,33,257,20179,312,23,210,3306,688,796,1484,1822
06037123103,14000US06037123103,Census Tract 1231.03,"Census Tract 1231.03, Los Angeles County, California",ca,140,0,ACSSF,4041,06,037,123103,1080,664,154,0,69,0,131,62,293,554,36477,1080,331,428,3856,828,887,1715,2141
06037123104,14000US06037123104,Census Tract 1231.04,"Census Tract 1231.04, Los Angeles County, California",ca,140,0,ACSSF,4042,06,037,123104,1171,722,65,0,69,0,286,29,323,699,38886,1171,323,419,4473,869,1044,1913,2560
06037123203,14000US06037123203,Census Tract 1232.03,"Census Tract 1232.03, Los Angeles County, California",ca,140,0,ACSSF,4043,06,037,123203,1014,555,108,0,8,0,322,21,196,696,37958,1014,300,337,3880,1027,1609,2636,1244
06037123204,14000US06037123204,Census Tract 1232.04,"Census Tract 1232.04, Los Angeles County, California",ca,140,0,ACSSF,4044,06,037,123204,817,393,108,0,26,0,274,16,177,512,33787,817,211,269,2969,829,760,1589,1380
06037123205,14000US06037123205,Census Tract 1232.05,"Census Tract 1232.05, Los Angeles County, California",ca,140,0,ACSSF,4045,06,037,123205,617,444,45,3,4,0,115,6,160,408,41036,617,120,249,2600,518,569,1087,1513
06037123206,14000US06037123206,Census Tract 1232.06,"Census Tract 1232.06, Los Angeles County, California",ca,140,0,ACSSF,4046,06,037,123206,664,394,11,0,8,0,222,29,60,579,31556,664,200,256,2638,691,864,1555,1083
06037123301,14000US06037123301,Census Tract 1233.01,"Census Tract 1233.01, Los Angeles County, California",ca,140,0,ACSSF,4047,06,037,123301,946,624,118,0,76,0,95,33,431,288,47500,946,170,373,4337,703,862,1565,2772
06037123303,14000US06037123303,Census Tract 1233.03,"Census Tract 1233.03, Los Angeles County, California",ca,140,0,ACSSF,4048,06,037,123303,654,478,29,0,29,0,105,13,282,305,32434,654,198,287,2956,690,818,1508,1448
06037123304,14000US06037123304,Census Tract 1233.04,"Census Tract 1233.04, Los Angeles County, California",ca,140,0,ACSSF,4049,06,037,123304,1349,1058,64,28,31,0,129,39,817,437,27930,1349,443,534,4348,1304,917,2221,2127
06037123410,14000US06037123410,Census Tract 1234.10,"Census Tract 1234.10, Los Angeles County, California",ca,140,0,ACSSF,4050,06,037,123410,891,621,12,0,45,0,193,20,308,526,34107,891,187,351,4169,1063,743,1806,2363
06037123420,14000US06037123420,Census Tract 1234.20,"Census Tract 1234.20, Los Angeles County, California",ca,140,0,ACSSF,4051,06,037,123420,951,574,94,0,19,0,255,9,301,539,26847,951,252,486,4359,856,1463,2319,2040
06037123510,14000US06037123510,Census Tract 1235.10,"Census Tract 1235.10, Los Angeles County, California",ca,140,0,ACSSF,4052,06,037,123510,1155,550,58,0,51,0,452,44,337,679,30711,1155,343,319,4798,1010,1317,2327,2471
06037123520,14000US06037123520,Census Tract 1235.20,"Census Tract 1235.20, Los Angeles County, California",ca,140,0,ACSSF,4053,06,037,123520,519,306,41,23,4,0,131,14,157,305,39522,519,205,129,2888,450,755,1205,1683
06037123601,14000US06037123601,Census Tract 1236.01,"Census Tract 1236.01, Los Angeles County, California",ca,140,0,ACSSF,4054,06,037,123601,1258,874,117,0,51,0,187,29,625,436,42850,1258,343,373,4643,728,970,1698,2945
06037123602,14000US06037123602,Census Tract 1236.02,"Census Tract 1236.02, Los Angeles County, California",ca,140,0,ACSSF,4055,06,037,123602,907,610,119,0,22,0,146,10,488,268,41118,907,310,306,3664,518,766,1284,2380
06037123700,14000US06037123700,Census Tract 1237,"Census Tract 1237, Los Angeles County, California",ca,140,0,ACSSF,4056,06,037,123700,619,543,37,9,9,0,13,8,474,82,38594,619,145,220,4338,464,879,1343,2995
06037123800,14000US06037123800,Census Tract 1238,"Census Tract 1238, Los Angeles County, California",ca,140,0,ACSSF,4057,06,037,123800,1587,1109,167,0,73,0,181,57,876,430,54281,1587,315,361,6148,1097,901,1998,4150
06037123901,14000US06037123901,Census Tract 1239.01,"Census Tract 1239.01, Los Angeles County, California",ca,140,0,ACSSF,4058,06,037,123901,1107,659,92,0,50,29,277,0,326,622,34462,1107,232,404,4372,845,1253,2098,2274
06037123902,14000US06037123902,Census Tract 1239.02,"Census Tract 1239.02, Los Angeles County, California",ca,140,0,ACSSF,4059,06,037,123902,736,477,54,0,91,0,58,56,378,175,65313,736,253,138,2499,315,551,866,1633
06037124000,14000US06037124000,Census Tract 1240,"Census Tract 1240, Los Angeles County, California",ca,140,0,ACSSF,4060,06,037,124000,1144,933,93,0,103,0,0,15,752,181,44730,1144,306,400,5131,345,634,979,4152
06037124102,14000US06037124102,Census Tract 1241.02,"Census Tract 1241.02, Los Angeles County, California",ca,140,0,ACSSF,4061,06,037,124102,1066,733,107,0,55,0,137,34,378,499,42917,1066,339,421,3542,745,944,1689,1853
06037124103,14000US06037124103,Census Tract 1241.03,"Census Tract 1241.03, Los Angeles County, California",ca,140,0,ACSSF,4062,06,037,124103,397,238,23,16,0,0,115,5,98,272,40042,397,85,143,1972,205,914,1119,853
06037124104,14000US06037124104,Census Tract 1241.04,"Census Tract 1241.04, Los Angeles County, California",ca,140,0,ACSSF,4063,06,037,124104,853,493,99,0,36,10,163,52,289,367,32557,853,201,296,2433,392,889,1281,1152
06037124105,14000US06037124105,Census Tract 1241.05,"Census Tract 1241.05, Los Angeles County, California",ca,140,0,ACSSF,4064,06,037,124105,778,580,22,0,13,0,151,12,360,374,40733,778,286,228,2462,414,707,1121,1341
06037124201,14000US06037124201,Census Tract 1242.01,"Census Tract 1242.01, Los Angeles County, California",ca,140,0,ACSSF,4065,06,037,124201,597,524,0,0,14,0,59,0,288,295,37447,597,136,223,3435,565,585,1150,2285
06037124203,14000US06037124203,Census Tract 1242.03,"Census Tract 1242.03, Los Angeles County, California",ca,140,0,ACSSF,4066,06,037,124203,505,379,9,0,17,0,91,9,193,267,45515,505,190,93,2537,463,749,1212,1325
06037124204,14000US06037124204,Census Tract 1242.04,"Census Tract 1242.04, Los Angeles County, California",ca,140,0,ACSSF,4067,06,037,124204,828,511,35,19,52,0,200,11,266,428,48134,828,214,233,2152,512,376,888,1264
06037124300,14000US06037124300,Census Tract 1243,"Census Tract 1243, Los Angeles County, California",ca,140,0,ACSSF,4068,06,037,124300,909,755,51,0,11,0,85,7,283,567,37675,909,195,331,2979,424,1036,1460,1519
06037124400,14000US06037124400,Census Tract 1244,"Census Tract 1244, Los Angeles County, California",ca,140,0,ACSSF,4069,06,037,124400,1086,950,75,0,9,0,35,17,637,338,62944,1086,235,148,4599,595,543,1138,3461
06037124500,14000US06037124500,Census Tract 1245,"Census Tract 1245, Los Angeles County, California",ca,140,0,ACSSF,4070,06,037,124500,624,372,33,9,20,0,104,86,343,160,87250,624,106,163,3057,344,371,715,2342
06037124600,14000US06037124600,Census Tract 1246,"Census Tract 1246, Los Angeles County, California",ca,140,0,ACSSF,4071,06,037,124600,835,671,105,0,26,0,0,33,576,103,56958,835,244,225,3031,313,439,752,2279
06037124700,14000US06037124700,Census Tract 1247,"Census Tract 1247, Los Angeles County, California",ca,140,0,ACSSF,4072,06,037,124700,1244,936,20,0,102,0,66,120,745,319,61500,1244,315,353,5603,286,988,1274,4329
06037124902,14000US06037124902,Census Tract 1249.02,"Census Tract 1249.02, Los Angeles County, California",ca,140,0,ACSSF,4073,06,037,124902,1391,1057,137,0,97,0,31,69,851,254,32292,1391,406,517,2635,542,696,1238,1397
06037124903,14000US06037124903,Census Tract 1249.03,"Census Tract 1249.03, Los Angeles County, California",ca,140,0,ACSSF,4074,06,037,124903,1274,1137,7,0,65,0,11,54,895,260,47589,1274,411,427,3399,515,490,1005,2394
06037125100,14000US06037125100,Census Tract 1251,"Census Tract 1251, Los Angeles County, California",ca,140,0,ACSSF,4075,06,037,125100,2056,1648,158,49,101,0,31,69,1192,532,46324,2056,638,642,6044,752,1137,1889,4155
06037125200,14000US06037125200,Census Tract 1252,"Census Tract 1252, Los Angeles County, California",ca,140,0,ACSSF,4076,06,037,125200,1008,709,83,0,37,9,101,69,490,366,42440,1008,247,365,3623,599,593,1192,2431
06037125310,14000US06037125310,Census Tract 1253.10,"Census Tract 1253.10, Los Angeles County, California",ca,140,0,ACSSF,4077,06,037,125310,1559,1045,242,0,54,0,162,56,597,636,47102,1559,340,555,4718,967,856,1823,2895
06037125320,14000US06037125320,Census Tract 1253.20,"Census Tract 1253.20, Los Angeles County, California",ca,140,0,ACSSF,4078,06,037,125320,2682,2124,173,53,83,0,169,80,1590,736,32872,2682,636,916,5379,1463,1188,2651,2728
06037125401,14000US06037125401,Census Tract 1254.01,"Census Tract 1254.01, Los Angeles County, California",ca,140,0,ACSSF,4079,06,037,125401,2329,1609,436,0,125,0,85,74,1435,319,57975,2329,633,623,4729,986,452,1438,3291
06037125402,14000US06037125402,Census Tract 1254.02,"Census Tract 1254.02, Los Angeles County, California",ca,140,0,ACSSF,4080,06,037,125402,1462,1141,134,0,75,0,90,22,1050,181,63112,1462,255,437,4676,560,675,1235,3441
